ID;Rooms;District;Meters;Floor;House;Price;Interier
210951177;1;Куйбышевский;43.3;17/24; Кирпичный;1688700;Нет данных
210951180;1;Куйбышевский;43.3;18/24; Кирпичный;1688700;Нет данных
210951185;1;Куйбышевский;43.3;19/24; Кирпичный;1688700;Нет данных
210951187;1;Куйбышевский;43.3;20/24; Кирпичный;1688700;Нет данных
210951192;1;Куйбышевский;43.3;21/24; Кирпичный;1688700;Нет данных
210951195;1;Куйбышевский;43.3;22/24; Кирпичный;1688700;Нет данных
210951201;1;Куйбышевский;43.3;23/24; Кирпичный;1688700;Нет данных
210951212;1;Куйбышевский;43.57;15/24; Кирпичный;1699230;Нет данных
210951213;1;Куйбышевский;43.66;14/24; Кирпичный;1702740;Нет данных
210951216;1;Куйбышевский;43.84;8/24; Кирпичный;1709760;Нет данных
210951218;1;Куйбышевский;44.94;1/24; Кирпичный;1730190;Нет данных
210952115;1;Куйбышевский;43.06;17/24; Кирпичный;1700870;Нет данных
210952119;1;Куйбышевский;43.06;18/24; Кирпичный;1700870;Нет данных
210952123;1;Куйбышевский;43.06;19/24; Кирпичный;1700870;Нет данных
210952127;1;Куйбышевский;43.06;20/24; Кирпичный;1700870;Нет данных
210952154;1;Куйбышевский;43.39;17/24; Кирпичный;1692210;Нет данных
210952155;1;Куйбышевский;43.39;18/24; Кирпичный;1692210;Нет данных
210952159;1;Куйбышевский;43.39;19/24; Кирпичный;1692210;Нет данных
210952161;1;Куйбышевский;43.39;20/24; Кирпичный;1692210;Нет данных
210952165;1;Куйбышевский;43.4;9/24; Кирпичный;1692600;Нет данных
210952168;1;Куйбышевский;43.4;10/24; Кирпичный;1692600;Нет данных
210952170;1;Куйбышевский;43.4;11/24; Кирпичный;1692600;Нет данных
210952173;1;Куйбышевский;43.4;12/24; Кирпичный;1692600;Нет данных
210952174;1;Куйбышевский;43.4;13/24; Кирпичный;1692600;Нет данных
210952177;1;Куйбышевский;43.66;9/24; Кирпичный;1702740;Нет данных
210952181;1;Куйбышевский;43.66;11/24; Кирпичный;1702740;Нет данных
210952182;1;Куйбышевский;43.66;12/24; Кирпичный;1702740;Нет данных
210952188;1;Куйбышевский;43.66;13/24; Кирпичный;1702740;Нет данных
210952192;1;Куйбышевский;43.67;2/24; Кирпичный;1681295;Нет данных
210952195;1;Куйбышевский;43.67;3/24; Кирпичный;1681295;Нет данных
210952200;1;Куйбышевский;43.67;6/24; Кирпичный;1681295;Нет данных
210952202;1;Куйбышевский;43.93;3/24; Кирпичный;1713270;Нет данных
210952336;1;Куйбышевский;51.26;2/24; Кирпичный;1922250;Нет данных
210952395;1;Куйбышевский;51.27;15/24; Кирпичный;1922625;Нет данных
210952816;1;Куйбышевский;42.02;1/16; Кирпичный;1617770;Нет данных
210952822;1;Куйбышевский;42.92;1/16; Кирпичный;1652420;Нет данных
210952826;1;Куйбышевский;44.94;1/16; Кирпичный;1730190;Нет данных
210952829;1;Куйбышевский;50.17;1/16; Кирпичный;1931545;Нет данных
210952968;1;Куйбышевский;49.72;2/16; Кирпичный;1914220;Нет данных
210952970;1;Куйбышевский;49.72;4/16; Кирпичный;1914220;Нет данных
210952973;1;Куйбышевский;49.72;6/16; Кирпичный;1914220;Нет данных
210952975;1;Куйбышевский;49.72;11/16; Кирпичный;1914220;Нет данных
210952997;1;Куйбышевский;51.26;2/16; Кирпичный;1922250;Нет данных
210952998;1;Куйбышевский;51.26;5/16; Кирпичный;1922250;Нет данных
210953000;1;Куйбышевский;51.26;7/16; Кирпичный;1922250;Нет данных
210953001;1;Куйбышевский;51.26;8/16; Кирпичный;1922250;Нет данных
210953003;1;Куйбышевский;51.26;10/16; Кирпичный;1922250;Нет данных
210953004;1;Куйбышевский;51.26;11/16; Кирпичный;1922250;Нет данных
210953006;1;Куйбышевский;51.26;13/16; Кирпичный;1922250;Нет данных
210953007;1;Куйбышевский;51.26;15/16; Кирпичный;1922250;Нет данных
212219050;3;Ленинский;128.0/60.0/18.0;8/9; Кирпичный;8900000;Без ремонта
212234653;3;Куйбышевский;72.0/45.0/10.0;10/10; Кирпичный;3000000;Косметический
212719910;2;Самарский;50.0/39.7/5.9;1/1; Кирпичный;1300000;Косметический
212720439;2;Самарский;71.0;2/4; Кирпичный;5000000;Косметический
213428243;3;Железнодорожный;70.0/50.0/8.7;4/4; Кирпичный;3200000;Косметический
213868519;3;Кировский;61.5/40.9/6.1;2/5;Нет данных;3750000;Дизайнерский
214128142;3;Самарский;83.0/55.0/11.0;3/16;Нет данных;6650000;Нет данных
214403221;3;Железнодорожный;52.5/35.9/6.2;1/2; Кирпичный;1750000;Без ремонта
216269006;3;Самарский;87.4/44.5/28.8;2/7;Нет данных;6300000;Нет данных
216373566;3;Красноглинский;97.91/55.4/15.1;3/10; Кирпичный;4089950;Нет данных
216373570;3;Красноглинский;97.91/55.4/15.1;7/10; Кирпичный;4089950;Нет данных
216373601;3;Красноглинский;97.91/55.4/15.1;2/10; Кирпичный;4051710;Нет данных
216373604;3;Красноглинский;97.91/55.4/15.1;7/10; Кирпичный;4089950;Нет данных
216373638;3;Красноглинский;81.05/45.7/12.0;8/10; Кирпичный;3450200;Нет данных
216373643;3;Красноглинский;97.91/55.4/15.1;4/10; Кирпичный;4089950;Нет данных
216373646;3;Красноглинский;97.91/55.4/15.1;9/10; Кирпичный;4051710;Нет данных
216373674;3;Красноглинский;89.88/56.3/13.8;2/10; Кирпичный;3758104;Нет данных
216373678;3;Красноглинский;89.88/56.3/13.8;6/10; Кирпичный;3803044;Нет данных
216373702;3;Красноглинский;81.25/45.7/12.1;8/10; Кирпичный;3453630;Нет данных
216373730;4;Красноглинский;97.24/55.0/14.8;9/10; Кирпичный;4022910;Нет данных
216373792;3;Красноглинский;97.91/55.4/15.1;8/10; Кирпичный;4089950;Нет данных
216742799;3;Самарский;63.5/40.0/15.0;1/1; Деревянный;499000;Без ремонта
216846754;3;Красноглинский;97.91/55.4/15.1;4/10; Кирпичный;4089950;Нет данных
216846759;3;Красноглинский;81.05/45.7/12.0;2/10; Кирпичный;3409680;Нет данных
216846761;3;Красноглинский;89.88/56.3/13.8;5/10; Кирпичный;3712044;Нет данных
217391999;2;Красноглинский;46.0/28.0/9.0;3/3; Кирпичный;2150000;Косметический
217755797;2;Самарский;45.0/29.6/8.0;3/3; Кирпичный;2980000;Косметический
217937917;1;Ленинский;30.0/18.0/10.0;1/2; Кирпичный;2350000;Евроремонт
218009613;4;Железнодорожный;98.6/63.6/12.5;10/10; Кирпичный;5420000;Косметический
218565456;3;Самарский;131.9/69.4/15.3;2/9; Монолитный;10500000;Евроремонт
218850683;2;Ленинский;46.0/30.5/7.0;1/9; Панельный;3050000;Косметический
218884742;3;Железнодорожный;56.18/43.0/6.0;2/5; Кирпичный;3560000;Косметический
218907055;3;Красноглинский;89.88/56.3/13.8;2/10; Кирпичный;3667104;Нет данных
218907073;3;Красноглинский;97.91/55.4/15.1;2/10; Кирпичный;3940878;Нет данных
218907099;3;Красноглинский;88.96;1/10; Кирпичный;3585088;Нет данных
218907100;3;Красноглинский;89.88/56.3/13.8;2/10; Кирпичный;3667104;Нет данных
218919610;1;Железнодорожный;54.0/24.0/11.0;7/17; Кирпичный;4100000;Евроремонт
219018658;1;Самарский;40.4/17.7/12.0;2/6; Кирпичный;6000000;Дизайнерский
219064540;3;Красноглинский;86.62/52.4/12.2;5/10; Кирпичный;3682406;Нет данных
219164304;1;Промышленный;22.3/12.5/4.7;8/9; Панельный;1675000;Косметический
219225211;3;Самарский;72.0/50.0/11.0;1/3;Нет данных;3700000;Косметический
219497128;3;Самарский;98.0/70.0/12.0;3/5; Кирпичный;3800000;Косметический
219572120;2;Кировский;48.0/34.0/8.0;1/9;Нет данных;1990000;Косметический
219762101;1;Самарский;31.0/16.0/6.0;1/4;Нет данных;1800000;Косметический
219835498;1;Кировский;24.7/18.5/3.8;2/5; Кирпичный;1100000;Косметический
219956014;3;Самарский;100.0/60.0/30.0;2/4;Нет данных;8500000;Нет данных
220111302;3;Самарский;57.0/36.0/8.0;2/2; Деревянный;1700000;Без ремонта
220125659;3;Самарский;73.0/5.0;2/2;Нет данных;3200000;Нет данных
220686066;1;Промышленный;22.3/11.0/5.0;2/5; Кирпичный;1099000;Нет данных
220708311;3;Кировский;46.9/30.0/10.9;1/9; Кирпичный;1800000;Косметический
221379848;1;Самарский;26.0/16.0/5.0;2/3; Кирпичный;1250000;Евроремонт
221476090;2;Самарский;147.0/60.0/33.0;5/7; Кирпичный;11950000;Нет данных
221827073;1;Ленинский;31.0/18.0/6.0;1/5; Кирпичный;1850000;Евроремонт
221905700;5;Ленинский;500.0/200.0/50.0;5/9; Кирпичный;53000000;Евроремонт
221939784;3;Красноглинский;86.56/42.3/15.0;10/10; Кирпичный;3553288;Нет данных
221939785;2;Красноглинский;59.46/35.1/9.0;4/10; Кирпичный;2583537;Нет данных
221939801;3;Красноглинский;86.56/42.3/15.0;5/10; Кирпичный;3639848;Нет данных
222109632;1;Красноглинский;36.0/11.0;1/3; Кирпичный;1490000;Косметический
222251669;2;Железнодорожный;70.0/35.0/17.0;11/16; Монолитный;7300000;Косметический
222257144;3;Октябрьский;70.0/45.9/6.0;5/9; Кирпичный;4590000;Косметический
222265736;1;Промышленный;36.7/15.0/9.0;4/5; Кирпичный;1649000;Нет данных
222763009;1;Октябрьский;40.6/21.0/9.4;1/4; Кирпичный;2860000;Евроремонт
222834519;2;Самарский;49.0/23.2/8.0;3/4; Кирпичный;3800000;Без ремонта
222911821;3;Железнодорожный;81.9/52.3/9.5;2/16;Нет данных;4499000;Нет данных
